title,brand,price,review
"Pincel Duo Fiber para Esfumar F56 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Base e Corretivo F47 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel para Blush e Contorno F45 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel Reto para Contorno F42 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel Kabuki Reto F30 - Daymakeup,daymakeup,""R$ 99,90"",0/5"
"Pincel Cônico Grande F25 - Daymakeup,daymakeup,""R$ 99,90"",0/5"
"Pincel para Base e Corretivo F23 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Pequeno para Iluminador F21 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Iluminador Pequeno F20 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel de Topo Reto para Base F18 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel Médio para Iluminador F17 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel de Detalhe para Rosto F13 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel para Iluminador e Blush F10 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel Duo Fiber Redondo F05 - Daymakeup,daymakeup,""R$ 69,00"",0/5"
"Pincel Grande para Pó F02 - Daymakeup,daymakeup,""R$ 99,90"",0/5"
"Leque para Maquiagem - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Esponja de Dedos Label Finger Sponge - Daymakeup,daymakeup,""R$ 23,90"",0/5"
"Pincel para Pó Amazing F01 - Daymakeup,daymakeup,""R$ 119,90"",0/5"
"Pincel para Batom L01 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Duo Fiber para Iluminar F222 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel Duo Fiber F221 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel para Iluminador e Sombras F212 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel para Iluminador F74 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel para Corretivo 3D F90 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel Kabuki Chanfrado Soft Sensations P38 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Cônico Pequeno Soft Sensations P36 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Pequeno Kabuki Soft Sensations P34 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Kabuki Pequeno Soft Sensations P30 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Delineador O182 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel para Base e Corretivo Precision Details O176 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Delineador O160 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Precisão Para os Olhos O158 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Macio e Denso para Sombra O155 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Aplicação de Sombras O152 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Precisão Middle Hair O120 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Corte Reto High Precision Soft O117 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Small Corte Reto Hight Precision O116 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Caneta Pen Brush O109 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel de Sombra Eyeshadow Brush O108 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Limpador de Pincéis a Seco Smart Cleaner - Daymakeup,daymakeup,""R$ 33,90"",0/5"
"Cílios Postiços #Wispy - Human Hair - Daymakeup,daymakeup,""R$ 17,90"",5-May"
"Cílios Postiços #217 - Human Hair - Daymakeup,daymakeup,""R$ 17,90"",0/5"
"Pincel Kabuki Redondo Pequeno P32 Soft Sensations - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Glitter O196 - Daymakeup,daymakeup,""R$ 39,90"",0/5"
"Pincel Delineador de Precisão Pequeno O180 - Daymakeup,daymakeup,""R$ 36,90"",5-May"
"Pincel para Base e Corretivo Precision Details O177 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Base e Corretivo Precision Details O173 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Médio para Base e Corretivo Precision Details O172 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Médio para Base e Corretivo Precision Details O171 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Pequeno para Base e Corretivo Precision Details O161 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Curto para Sombra O157 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Cônico para Esfumar O148 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Esfumar O146 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Caneta Médio O145 - Daymakeup,daymakeup,""R$ 36,90"",5-May"
"Pincel para Esfumar O144 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Cônico Arredondado para Esfumar O140 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Esfumar O138 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel de Precisão e Esfumado O136HRD - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel para Esfumar O136 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel de Cerdas Curtas para Esfumar O133 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel de Precisão para Detalhes O132WS - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel de Cerdas Curtas para Esfumar O132 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel de Precisão e Detalhes O131 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Pequeno para Iluminar O124 - Daymakeup,daymakeup,""R$ 59,00"",0/5"
"Pincel Curto para Olhos O121 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel para Delineado e Sobrancelhas O118 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Chato Curto de Alta Precisão O113 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Chanfrado para Delinear O112 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Chanfrado Médio O107 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Delineador O105 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel para Pós F72 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel Chato Grande para Pó F70 - Daymakeup,daymakeup,""R$ 119,00"",0/5"
"Pincel Delineador Angular Precision Details O175 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel para Marcação de Côncavo Precision Details O137 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel de Precisão Natural O122 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Delineador de Precisão O104 - Daymakeup,daymakeup,""R$ 36,90"",0/5"
"Pincel Cônico Grande Soft Sensations F38 - Daymakeup,daymakeup,""R$ 99,90"",0/5"
"Pincel Chato para Iluminador F28 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel para Blush e Marcação Médio F26 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel para Corretivo F19 - Daymakeup,daymakeup,""R$ 49,90"",0/5"
"Pincel Kabuki Duo Fiber Pequeno F09 - Daymakeup,daymakeup,""R$ 59,90"",0/5"
"Pincel para Pó Grande F03 - Daymakeup,daymakeup,""R$ 109,00"",0/5"
"Cílios Postiços #FlyAway - Human Hair - Daymakeup,daymakeup,""R$ 17,90"",5-May"
"Cílios Postiços #10 False Eyelashes 3D - Daymakeup,daymakeup,""R$ 28,90"",0/5"
"Cílios Postiços #09 False Eyelashes 3D - Daymakeup,daymakeup,""R$ 28,90"",0/5"
"Cílios Postiços #01 - Human Hair - Daymakeup,daymakeup,""R$ 17,90"",0/5"
"Cílios Postiços #02 - Human Hair - Daymakeup,daymakeup,""R$ 24,90"",0/5"
Kit 12 Pinceis Precision Brush For Eye Details - Day Makeup,daymakeup,,0/5
Pincel Kabuki Soft Sensations F62 - Daymakeup,daymakeup,,0/5
Pincel Para Contorno Foundation Brush F44 - Daymakeup,daymakeup,,0/5
Nécessaire de Nylon Grande - Daymakeup,daymakeup,,0/5
Cinto Porta Pincéis - Daymakeup,daymakeup,,0/5
Coleção de Pincéis Alessandro Alcântara 11 Peças - Daymakeup,daymakeup,,0/5
Pincel Para Sombra Eye Shadow Brush O126 - Daymakeup,daymakeup,,0/5
Esponja de Maquiagem Preta - Daymakeup,daymakeup,,0/5
Pincel Leque F51 - Daymakeup,daymakeup,,0/5
Pincel Médio para Iluminador e Blush F24 - Daymakeup,daymakeup,,0/5
Pincel Grande para Pó F16 - Daymakeup,daymakeup,,0/5
Pincel para Blush e Iluminador F14 - Daymakeup,daymakeup,,5-May
Pincel Cônico Médio F12 - Daymakeup,daymakeup,,0/5
Cílios Postiços #Gleam - Human Hair - Daymakeup,daymakeup,,0/5
Cílios Postiços #747S - Human Hair - Daymakeup,daymakeup,,0/5
Cílios Postiços #05 - Flerelog - Daymakeup,daymakeup,,0/5
Cílios Postiços #04 - Flerelog - Daymakeup,daymakeup,,5-May
Pincel para Cílios e Sobrancelhas O190 - Daymakeup,daymakeup,,0/5
Pincel Delineador de Precisão Médio O181 - Daymakeup,daymakeup,,0/5
Pincel de Precisão para Sombra O159 - Daymakeup,daymakeup,,0/5
Pincel Cônico para Esfumar O143 - Daymakeup,daymakeup,,0/5
Pincel com Cerdas Longas para Esfumar Mid O141 - Daymakeup,daymakeup,,0/5
Pincel Cônico para Esfumar O135 - Daymakeup,daymakeup,,0/5
Pincel Caneta Cônico de Precisão O130 - Daymakeup,daymakeup,,0/5
Pincel para Sombra e Detalhes O123 - Daymakeup,daymakeup,,0/5
Pincel Chato Curto O114 - Daymakeup,daymakeup,,0/5
Pincel Chanfrado para Delinear O111 - Daymakeup,daymakeup,,0/5
Pincel Kabuki Redondo Grande Soft Sensations F32 - Daymakeup,daymakeup,,0/5
",daymakeup,""R$ 22,90"","
",daymakeup,""R$ 22,90"","
",daymakeup,""R$ 22,90"","
"Jade Roller Massageador Facial - Ecotools,ecotools,""R$ 92,90"",0/5"
"Mini Rolo Massageador Quartzo Rosa - EcoTools,ecotools,""R$ 89,90"",0/5"
"Kit de Pincéis Wake Up + Glow - EcoTools,ecotools,""R$ 144,90"",0/5"
"Duo de Pincéis Total Senses - EcoTools,ecotools,""R$ 99,90"",0/5"
"Kit com 5 Pincéis Holiday Vibes - EcoTools,ecotools,""R$ 159,90"",0/5"
Esponja Blender de Aperfeiçoamento de Contorno - Ecotools,ecotools,,0/5
",ecotools,""R$ 22,90"","
",ecotools,""R$ 22,90"","
",ecotools,""R$ 22,90"","
"Vibrador Sugador de Clitóris Vai e Vem Formato Rosa - Enjoy Love,enjoy-love,""R$ 139,90"",0/5"
"Masturbador Vagina com Lábios Pequenos e Ânus - Enjoy Love,enjoy-love,""R$ 59,90"",0/5"
"Masturbador Vagina com Lábios Pequenos - Enjoy Love,enjoy-love,""R$ 19,90"",0/5"
"Masturbador Formato Corpo Feminino Com Seios Grandes Vagina e Ânus - Enjoy Love,enjoy-love,""R$ 399,90"",0/5"
"Pênis realístico Vai e Vem com Controle via Aplicativo à Distância - Enjoy Love,enjoy-love,""R$ 219,90"",0/5"
"Vibrador Bullet Cromado Recarregável Com 10 Modos de Vibração - Enjoy Love,enjoy-love,""R$ 99,90"",0/5"
"Vibrador e Estimulador em Formato de boca 2 em 1 - Enjoy Love,enjoy-love,""R$ 299,90"",0/5"
"Prótese Realística Vai e Vem com Estimulador de Clitóris Glande Veias Escroto e Ventosa - Enjoy Love,enjoy-love,""R$ 219,90"",0/5"
"Masturbador Bumbum Feminino Com Vagina e Ânus - Enjoy Love,enjoy-love,""R$ 169,90"",0/5"
"Pênis Consolo Realístico 27 cm com Glande Saliente Escroto e Ventosa - Enjoy Love,enjoy-love,""R$ 99,90"",0/5"
Anel peniano com estimulador de clitóris Enjoy Love Couples Rose,enjoy-love,,0/5
Sugador de Clitóris Enjoy Love Luminous Rose,enjoy-love,,5-May
"Vibrador Dupla Penetração Enjoy Love Crazy - Roxo,enjoy-love,""R$ 299,90"",5-May"
"Vibrador Ponto G Enjoy Love Charm - Pink,enjoy-love,""R$ 99,90"",0/5"
"Vibrador 3 em 1 Ponto G Enjoy Love Harmony - Roxo,enjoy-love,""R$ 249,90"",0/5"
"Vibrador e estimulador de clitóris 2 em 1 Enjoy Love Kiss Me - Vermelho,enjoy-love,""R$ 299,00"",5-May"
"Vibrador Varinha Mágica 20 velocidades Enjoy Love Intense,enjoy-love,""R$ 99,90"",0/5"
Vibrador feminino calcinha controlado por aplicativo a distância Enjoy Love Sensation - Rosa,enjoy-love,,0/5
"Estimulador de Clitóris Língua Enjoy Love Roxo,enjoy-love,""R$ 145,90"",0/5"
Vibrador e Sugador de Clitóris 3 em 1 Enjoy Love Delirium - Pink,enjoy-love,,5-May
Vibrador e Sugador de Clitóris 3 em 1 Enjoy Love Delirium - Preto,enjoy-love,,5-May
"Vibrador e Sugador de Clitóris 3 em 1 Enjoy Love Delirium - Roxo,enjoy-love,""R$ 145,90"",5-May"
"Vibrador feminino calcinha controlado por aplicativo a distância - Enjoy Love Sensation Roxo,enjoy-love,""R$ 239,90"",5-May"
Vibrador para casal 10 velocidades Enjoy Love Daze,enjoy-love,,0/5
"Estimulador de Clitóris Língua Enjoy Love Rosa,enjoy-love,""R$ 145,90"",0/5"
"Sugador de Clitóris Enjoy Love Red Rose,enjoy-love,""R$ 145,90"",5-May"
"Sugador de Clitóris com 10 Modos de Sucção Enjoy Love Fofuxo,enjoy-love,""R$ 145,90"",0/5"
"Vibrador e Estimulador de Clitóris 3 em 1 Enjoy Love Frenezi,enjoy-love,""R$ 349,90"",0/5"
"Sugador de Clitóris e Vibrador 2 em 1 Enjoy Love Symphony,enjoy-love,""R$ 299,90"",0/5"
"Vibrador bullet - Enjoy Love Rocket Roxo,enjoy-love,""R$ 539,90"",0/5"
"Sugador de Clitóris Enjoy Love Octopus,enjoy-love,""R$ 269,90"",0/5"
"Estimulador de Prostata Enjoy Love P Spot,enjoy-love,""R$ 209,90"",0/5"
"Vibrador Giratório e Estimulador de Clitóris e Ponto G 3 em 1 Enjoy Love Desire,enjoy-love,""R$ 349,90"",0/5"
"Vibrador em formato de touca de natal Enjoy Love Not Santa,enjoy-love,""R$ 145,90"",5-May"
"Vibrador de Calcinha com controle remoto Enjoy Love Secret Pleasure,enjoy-love,""R$ 249,90"",5-May"
"Vibrador e Sugador de Clitóris 3 em 1 Enjoy Love Delirium - Verde,enjoy-love,""R$ 399,90"",5-May"
"Vibrador e Sugador de Clitóris 3 em 1 Enjoy Love Delirium - Rosa,enjoy-love,""R$ 499,90"",5-May"
"Vibrador bullet - Enjoy Love Rocket Coral,enjoy-love,""R$ 299,90"",0/5"
"Vibrador e Sugador de Clitóris Enjoy Love Embrace - Vermelho,enjoy-love,""R$ 499,90"",0/5"
Vibrador Massageador Clitoriano e Peniano para Casal com Bullet Enjoy Love Double Joy,enjoy-love,,0/5
",enjoy-love,""R$ 22,90"","
",enjoy-love,""R$ 22,90"","
",enjoy-love,""R$ 22,90"","
Tônico Capilar Antiqueda IPA 30ml - Urban Men - Farmaervas,farmaervas,,0/5
",farmaervas,""R$ 22,90"","
",farmaervas,""R$ 22,90"","
",farmaervas,""R$ 22,90"","
"Espuma de Limpeza Suave 150ml - Fave,fave,""R$ 45,90"",0/5"
",fave,""R$ 22,90"","
",fave,""R$ 22,90"","
",fave,""R$ 22,90"","
"Gloss Labial Lip Bunny - Fran By Franciny Ehlke,fran_by_franciny_ehlke,""R$ 65,90"",0/5"
"LipHoney e GlossLicious Kit Gloss Fran By Franciny Ehlke,fran_by_franciny_ehlke,""R$ 65,90"",5-May"
"Gloss Labial Liphoney - Fran By Franciny Elkhe,fran_by_franciny_ehlke,""R$ 69,90"",5-May"
"Primer Facial Iluminador Franshine - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 69,90"",0/5"
"Kit Fran Glosslicious - Fran by Franciny Elkhe,fran_by_franciny_ehlke,""R$ 65,90"",5-May"
"Paleta de Blushes Beach Face - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 129,90"",0/5"
"Batom Líquido Matte Xoxo - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 39,90"",0/5"
"Gloss Labial Glossip Girl - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 39,90"",0/5"
"Corretivo Stick Cover E-01 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 49,90"",0/5"
"Corretivo Stick Cover E-02 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 49,90"",0/5"
"Pó Facial Solto Plush 01 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 55,90"",0/5"
"Base Líquida Matte Real Filter C-01 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 59,90"",0/5"
"Base Líquida Matte Real Filter M-01 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 59,90"",0/5"
"Stick Tint Balm Wine - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 45,90"",0/5"
"Scrub Stick Balm Bamboo - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 45,90"",0/5"
"Sabonete Líquido Facial Detox - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 45,90"",0/5"
"Sérum Facial C10 Vitamina C - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 79,90"",0/5"
"Demaquilante Cleansing Oil Get Off Make Up - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 59,90"",0/5"
"Paleta de Sombras Brasil Edição Limitada - Fran by Franciny Ehlke,fran_by_franciny_ehlke,""R$ 129,90"",0/5"
LipHoney e ChocoChilli Gloss Fran By Franciny Ehlke Kit,fran_by_franciny_ehlke,,5-May
Kit Boquinha Contornada,fran_by_franciny_ehlke,,0/5
Caneta Delineadora PullPen - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Máscara para Cílios Maravicherry - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Lapiseira Retrátil PullPencil - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Paleta de Iluminadores Gritani - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Paleta de Contorno Your Browns - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Paleta de Sombras Nine - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Batom Líquido Matte Clarice - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Gloss Labial Glossip Gold - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Gloss Labial Lipchilli Aumento e Volume - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Pó Facial Solto Plush 02 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Base Líquida Matte Real Filter C-02 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Base Líquida Matte Real Filter C-03 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Base Líquida Matte Real Filter C-04 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Base Líquida Matte Real Filter M-02 - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Stick Tint Balm Pink - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
Fixador de Maquiagem Power Finish - Fran by Franciny Elhke,fran_by_franciny_ehlke,,0/5
Gloss Labial ChocoChilli Edição Limitada - Fran by Franciny Ehlke,fran_by_franciny_ehlke,,0/5
",fran_by_franciny_ehlke,""R$ 22,90"","
",fran_by_franciny_ehlke,""R$ 22,90"","
",fran_by_franciny_ehlke,""R$ 22,90"","
Kit Gloss Labial LipHoney e Lip Bunny - Franciny Ehlke,franciny-ehlke,,0/5
",franciny-ehlke,""R$ 22,90"","
",franciny-ehlke,""R$ 22,90"","
",franciny-ehlke,""R$ 22,90"","
"Batom Líquido Rubi - Frederika Make,frederika_make,""R$ 21,90"",0/5"
Blusher Blush Líquido Canyon - Frederika Make,frederika_make,,0/5
Blusher Blush Líquido Fancy - Frederika Make,frederika_make,,0/5
Corretivo Stick 2 em 01 - Cor 10 - Frederika Make,frederika_make,,0/5
Perfect Blush Compacto Ballet - Frederika Make,frederika_make,,0/5
Perfect Blush Compacto Pink Lemonade - Frederika Make,frederika_make,,0/5
Batom Líquido Lichia - Frederika Make,frederika_make,,0/5
Batom Líquido Brulée - Frederika Make,frederika_make,,0/5
Máscara de Cílios Vibrant Lashes - Frederika Make,frederika_make,,0/5
Gel Tint Baby Paprika - Frederika Make,frederika_make,,0/5
Bronzer Acapulco Linha Solar - Frederika Make,frederika_make,,0/5
Bronzer Cancún Linha Solar - Frederika Make,frederika_make,,0/5
Iluminador Líquido Sol - Frederika Make,frederika_make,,0/5
Iluminador Líquido Sunset - Frederika Make,frederika_make,,0/5
Bronzer e Contorno Líquido Bronzed Tawny - Frederika Make,frederika_make,,0/5
Blusher Blush Líquido Hot - Frederika Make,frederika_make,,0/5
Blusher Blush Líquido Kisses - Frederika Make,frederika_make,,0/5
Blusher Blush Líquido Peach - Frederika Make,frederika_make,,0/5
Blusher Blush Líquido Rust - Frederika Make,frederika_make,,0/5
Sombra Líquida Vanilla Ice Funny - Frederika Make,frederika_make,,0/5
Sombra Líquida Dijon Funny - Frederika Make,frederika_make,,0/5
Sombra Líquida Charmy Funny - Frederika Make,frederika_make,,0/5
Sombra Líquida Carrot Funny - Frederika Make,frederika_make,,0/5
Sombra Líquida Lagoon Funny - Frederika Make,frederika_make,,0/5
Sombra Líquida Smoothie Funny - Frederika Make,frederika_make,,0/5
Sombra Líquida Splash Funny - Frederika Make,frederika_make,,0/5
Sombra Líquida Sugar Pop Funny - Frederika Make,frederika_make,,0/5
Corretivo Líquido Cor 02 - Frederika Make,frederika_make,,5-May
Corretivo Líquido Cor 03 - Frederika Make,frederika_make,,0/5
Corretivo Líquido Cor 06 - Frederika Make,frederika_make,,0/5
Corretivo Líquido Cor 07 - Frederika Make,frederika_make,,0/5
Lápis para Olhos Vibes Night - Frederika Make,frederika_make,,0/5
",frederika_make,""R$ 22,90"","
",frederika_make,""R$ 22,90"","
",frederika_make,""R$ 22,90"","
"Body Spray Perfume Corporal - Embaixador - Gusttavo Lima,gusttavo_lima,""R$ 85,90"",0/5"
"Perfume Embaixador Miami 305 100ml Deo Colonia - Gusttavo Lima,gusttavo_lima,""R$ 219,90"",0/5"
"Perfume Embaixador for Her 100ml Deo Colonia - Gusttavo Lima,gusttavo_lima,""R$ 199,00"",0/5"
",gusttavo_lima,""R$ 22,90"","
",gusttavo_lima,""R$ 22,90"","
",gusttavo_lima,""R$ 22,90"","
"Kit Cavalo Forte Shampoo e Condicionador 300ml - Haskell Cosméticos,haskell,""R$ 88,90"",0/5"
"Kit Mandioca Shampoo e Condicionador 300ml - Haskell Cosméticos,haskell,""R$ 82,90"",0/5"
"Kit Murumuru Shampoo e Condicionador 300ml - Haskell Cosméticos,haskell,""R$ 82,90"",0/5"
"Fluido Iluminador Ametista Desamareladora 120ml - Haskell Cosméticos,haskell,""R$ 34,90"",0/5"
"Fluido Obrigatório Bananeira Pós-Química 120ml - Hakell Cosméticos,haskell,""R$ 34,90"",0/5"
"Fluido Hidratante Capilar Cavalo Forte Hidra 120ml - Haskell,haskell,""R$ 39,90"",0/5"
Kit Shampoo Condicionador 1l Máscara 500g Cavalo Forte Haskell,haskell,,0/5
"Kit Shampoo Condicionador 1l Cavalo Forte Haskell,haskell,""R$ 33,90"",0/5"
"Serum do Poder Se Curve 60ml - Haskell Cosméticos,haskell,""R$ 38,64"",0/5"
Kit Máscara Lamelar e SuperMáscara Acidificante Haskell,haskell,,0/5
"Shampoo Se Curve 500Ml - Haskell Cosméticos,haskell,""R$ 53,68"",0/5"
"Condicionador Se Curve 500ml - Haskell Cosméticos,haskell,""R$ 53,68"",0/5"
"Mascara 3 Manteigas Se Curve 500g - Haskell Cosméticos,haskell,""R$ 60,90"",0/5"
"Mascara Poder Dos Óleos Se Curve 500g - Haskell Cosméticos,haskell,""R$ 60,90"",0/5"
"Mascara Hidronutrição Se Curve 500g - Haskell Cosméticos,haskell,""R$ 60,90"",0/5"
"Goma Texturizadora Se Curve 500g - Haskell Cosméticos,haskell,""R$ 66,30"",0/5"
"Modelador De Cachos Se Curve 500ml - Haskell Cosméticos,haskell,""R$ 66,30"",0/5"
"Creme Finalizador de Crespos Se Curve 500ml Haskell Cosméticos,haskell,""R$ 66,30"",0/5"
"Curva e Cola Se Curve 500g - Haskell Cosméticos,haskell,""R$ 66,30"",0/5"
"Condicionador Tutano Vegetal 300ml - Haskell Cosméticos,haskell,""R$ 41,90"",0/5"
"Shampoo Tutano Vegetal 300ml - Haskell Cosméticos,haskell,""R$ 41,90"",0/5"
"Condicionador Infusão de Óleos 300ml - Haskell Cosméticos,haskell,""R$ 43,90"",0/5"
"Shampoo Infusão de Óleos 300ml - Haskell Cosméticos,haskell,""R$ 43,90"",0/5"
"Tinta Coloração Para Cabelo - Linha Excllusiv - Haskell Cosméticos,haskell,""R$ 26,70"",0/5"
Kit Shampoo SuperMáscara Fluído Acidificante Haskell,haskell,,0/5
Kit Shampoo Máscara Líquida e Óleo Supremo Lamelar Haskell,haskell,,0/5
"Shampoo Bendito Loiro 300ml - Haskell Cosméticos,haskell,""R$ 43,41"",0/5"
"Condicionador Bendito Loiro 300ml - Haskell Cosméticos,haskell,""R$ 43,41"",0/5"
"Máscara de Tratamento Bendito Loiro 300g - Haskell Cosméticos,haskell,""R$ 48,90"",0/5"
"Fluído Bendito Loiro 120ml - Haskell Cosméticos,haskell,""R$ 34,43"",0/5"
"Proteína Capilar Antidanos Bendito Loiro 150g - Haskell Cosméticos,haskell,""R$ 39,18"",0/5"
"Shampoo Encorpa Cabelo 300ml - Haskell Cosméticos,haskell,""R$ 43,41"",0/5"
"Condicionador Encorpa Cabelo 300ml - Haskell Cosméticos,haskell,""R$ 43,41"",0/5"
"Mascara Encorpa Cabelo 300gr - Haskell Cosméticos,haskell,""R$ 48,90"",0/5"
"Fluido Finalizador Encorpa Cabelo 120ml - Haskell Cosméticos,haskell,""R$ 34,43"",0/5"
"Shampoo Pós Progressiva 300ml - Haskell Cosméticos,haskell,""R$ 43,41"",0/5"
"Condicionador Pos Progressiva 300ml - Haskell Cosméticos,haskell,""R$ 43,41"",0/5"
"Máscara de Tratamento Pós Progressiva 300gr - Haskell Cosméticos,haskell,""R$ 48,90"",0/5"
"Fluído Alinhador Pós Progressiva 120ml - Haskell Cosméticos,haskell,""R$ 34,43"",0/5"
"Condicionador Jaborandi 300ml Antiqueda - Haskell Cosméticos,haskell,""R$ 41,90"",0/5"
"Shampoo Jaborandi Antiqueda 300ml- Haskell Cosméticos,haskell,""R$ 41,90"",0/5"
"Pré Shampoo Revitalizador Nectavita Jaborandi 35ml - Haskell Cosméticos,haskell,""R$ 18,55"",0/5"
"Tônico Fortalecedor Jaborandi 120ml - Haskell Cosméticos,haskell,""R$ 34,43"",0/5"
"Condicionador Ametista Desamareladora 300ml - Haskel Cosméticos,haskell,""R$ 43,90"",0/5"
"Condicionador Cavalo Forte Hidra 300ml - Haskell Cosméticos,haskell,""R$ 44,90"",0/5"
